"Mnozstvi","Rok","Doprava","Latka","Jednotka"
296.06,"1998","zeleznicni_motorova_trakce","PM","t"
275.1,"1999","zeleznicni_motorova_trakce","PM","t"
272.48,"2000","zeleznicni_motorova_trakce","PM","t"
254.14000000000001,"2001","zeleznicni_motorova_trakce","PM","t"
246.28,"2002","zeleznicni_motorova_trakce","PM","t"
241.04000000000002,"2003","zeleznicni_motorova_trakce","PM","t"
238.42000000000002,"2004","zeleznicni_motorova_trakce","PM","t"
243.776,"2005","zeleznicni_motorova_trakce","PM","t"
254.61960000000002,"2006","zeleznicni_motorova_trakce","PM","t"
251.5,"2007","zeleznicni_motorova_trakce","PM","t"
277.80060000000003,"2008","zeleznicni_motorova_trakce","PM","t"
251.67180000000002,"2009","zeleznicni_motorova_trakce","PM","t"
244.13080000000002,"2010","zeleznicni_motorova_trakce","PM","t"
238.8162,"2011","zeleznicni_motorova_trakce","PM","t"
230.9752,"2012","zeleznicni_motorova_trakce","PM","t"
225.81000000000003,"2013","zeleznicni_motorova_trakce","PM","t"
234.00680000000003,"2014","zeleznicni_motorova_trakce","PM","t"
228.58460000000002,"2015","zeleznicni_motorova_trakce","PM","t"
230.9164,"2016","zeleznicni_motorova_trakce","PM","t"
236.1536768,"2017","zeleznicni_motorova_trakce","PM","t"
241.3936768,"2018","zeleznicni_motorova_trakce","PM","t"
45.185167756811445,"1993","vodni","PM","t"
44.49137991862079,"1994","vodni","PM","t"
45.92057591869383,"1995","vodni","PM","t"
38.19601203912717,"1996","vodni","PM","t"
32.01729648430156,"1997","vodni","PM","t"
31.44,"1998","vodni","PM","t"
18.34,"1999","vodni","PM","t"
13.100000000000001,"2000","vodni","PM","t"
20.96,"2001","vodni","PM","t"
10.48,"2002","vodni","PM","t"
10.48,"2003","vodni","PM","t"
15.72,"2004","vodni","PM","t"
13.100000000000001,"2005","vodni","PM","t"
15.72,"2006","vodni","PM","t"
13.100000000000001,"2007","vodni","PM","t"
10.48,"2008","vodni","PM","t"
13.100000000000001,"2009","vodni","PM","t"
10.48,"2010","vodni","PM","t"
7.86,"2011","vodni","PM","t"
13.100000000000001,"2012","vodni","PM","t"
5,"2013","vodni","PM","t"
8,"2014","vodni","PM","t"
7.86,"2015","vodni","PM","t"
10.48,"2016","vodni","PM","t"
10.48,"2017","vodni","PM","t"
7.86,"2018","vodni","PM","t"
0.12153941245797242,"1993","letecka","PM","t"
0.19283535949968755,"1994","letecka","PM","t"
0.060345201385389506,"1995","letecka","PM","t"
0.15934773208370603,"1996","letecka","PM","t"
0.21151537798946804,"1997","letecka","PM","t"
0.1993479429599742,"1998","letecka","PM","t"
0.18956423669893133,"1999","letecka","PM","t"
0.08696706103480975,"2000","letecka","PM","t"
0.09458526840853976,"2001","letecka","PM","t"
0.07658294671339436,"2002","letecka","PM","t"
0.09357415708461295,"2003","letecka","PM","t"
0.13897790102694427,"2004","letecka","PM","t"
0.14699267837421243,"2005","letecka","PM","t"
0.18016786613335672,"2006","letecka","PM","t"
0.17955445324091698,"2007","letecka","PM","t"
0.11979443323533674,"2008","letecka","PM","t"
0.1761838898001364,"2009","letecka","PM","t"
0.14094793675897624,"2010","letecka","PM","t"
0.08456592306351671,"2011","letecka","PM","t"
0.06728282228151879,"2012","letecka","PM","t"
0.07676841558375475,"2013","letecka","PM","t"
0.048984869679591814,"2014","letecka","PM","t"
0.05703155556836982,"2015","letecka","PM","t"
0.044697821577973834,"2016","letecka","PM","t"
0.035227357404944926,"2017","letecka","PM","t"
0.040607904789561874,"2018","letecka","PM","t"
123.09726558134629,"2000","individualni_automobilova","PAH","kg"
130.88488006751626,"2001","individualni_automobilova","PAH","kg"
146.12680613500368,"2002","individualni_automobilova","PAH","kg"
177.0798001325415,"2003","individualni_automobilova","PAH","kg"
190.5855205355699,"2004","individualni_automobilova","PAH","kg"
213.8980627431423,"2005","individualni_automobilova","PAH","kg"
230.2182810171645,"2006","individualni_automobilova","PAH","kg"
249.46146750572285,"2007","individualni_automobilova","PAH","kg"
246.95016236541915,"2008","individualni_automobilova","PAH","kg"
248.81840377490605,"2009","individualni_automobilova","PAH","kg"
242.76234636536344,"2010","individualni_automobilova","PAH","kg"
254.7498424936225,"2011","individualni_automobilova","PAH","kg"
251.100023110785,"2012","individualni_automobilova","PAH","kg"
259.67447465948084,"2013","individualni_automobilova","PAH","kg"
271.72534432575117,"2014","individualni_automobilova","PAH","kg"
288.55221327968263,"2015","individualni_automobilova","PAH","kg"
305.09927078030194,"2016","individualni_automobilova","PAH","kg"
315.8015168426115,"2017","individualni_automobilova","PAH","kg"
317.5586404706478,"2018","individualni_automobilova","PAH","kg"
13.603306708289331,"2000","verejna_silnicni_autobusy","PAH","kg"
14.07097167612127,"2001","verejna_silnicni_autobusy","PAH","kg"
13.693655584192358,"2002","verejna_silnicni_autobusy","PAH","kg"
14.032583986145944,"2003","verejna_silnicni_autobusy","PAH","kg"
13.74579583353777,"2004","verejna_silnicni_autobusy","PAH","kg"
14.69871913473896,"2005","verejna_silnicni_autobusy","PAH","kg"
14.924542555763004,"2006","verejna_silnicni_autobusy","PAH","kg"
15.299504601263527,"2007","verejna_silnicni_autobusy","PAH","kg"
16.249345770779602,"2008","verejna_silnicni_autobusy","PAH","kg"
16.767953928923667,"2009","verejna_silnicni_autobusy","PAH","kg"
16.944571946173,"2010","verejna_silnicni_autobusy","PAH","kg"
17.1714336560873,"2011","verejna_silnicni_autobusy","PAH","kg"
17.38345528798371,"2012","verejna_silnicni_autobusy","PAH","kg"
16.173673239243943,"2013","verejna_silnicni_autobusy","PAH","kg"
17.890653824564833,"2014","verejna_silnicni_autobusy","PAH","kg"
16.833354717981102,"2015","verejna_silnicni_autobusy","PAH","kg"
16.219374687237412,"2016","verejna_silnicni_autobusy","PAH","kg"
15.606503630412863,"2017","verejna_silnicni_autobusy","PAH","kg"
14.04066138700681,"2018","verejna_silnicni_autobusy","PAH","kg"
83.53096568359433,"2000","silnicni_nakladni","PAH","kg"
94.85382856665092,"2001","silnicni_nakladni","PAH","kg"
103.96515333209766,"2002","silnicni_nakladni","PAH","kg"
120.85026723651055,"2003","silnicni_nakladni","PAH","kg"
133.573305070427,"2004","silnicni_nakladni","PAH","kg"
155.7324044807264,"2005","silnicni_nakladni","PAH","kg"
171.29269237467742,"2006","silnicni_nakladni","PAH","kg"
181.97352680002254,"2007","silnicni_nakladni","PAH","kg"
193.0038431957373,"2008","silnicni_nakladni","PAH","kg"
185.30646827335104,"2009","silnicni_nakladni","PAH","kg"
174.52159738237728,"2010","silnicni_nakladni","PAH","kg"
174.33321110463245,"2011","silnicni_nakladni","PAH","kg"
174.41132038202184,"2012","silnicni_nakladni","PAH","kg"
172.85101489224226,"2013","silnicni_nakladni","PAH","kg"
178.72012070713643,"2014","silnicni_nakladni","PAH","kg"
185.15644587612297,"2015","silnicni_nakladni","PAH","kg"
189.24443423062158,"2016","silnicni_nakladni","PAH","kg"
190.16853430910152,"2017","silnicni_nakladni","PAH","kg"
186.56003886887132,"2018","silnicni_nakladni","PAH","kg"
4.275903353553716,"2000","motocykly","PAH","kg"
4.2482758174473805,"2001","motocykly","PAH","kg"
3.975660493443157,"2002","motocykly","PAH","kg"
3.9539749905401105,"2003","motocykly","PAH","kg"
3.5892950722436567,"2004","motocykly","PAH","kg"
2.921904040811181,"2005","motocykly","PAH","kg"
2.708733666183297,"2006","motocykly","PAH","kg"
2.8927447674473257,"2007","motocykly","PAH","kg"
2.9541076601442815,"2008","motocykly","PAH","kg"
3.0532391560232695,"2009","motocykly","PAH","kg"
2.7293820102158124,"2010","motocykly","PAH","kg"
2.7468597071768732,"2011","motocykly","PAH","kg"
2.6036570857416983,"2012","motocykly","PAH","kg"
2.0006453261179495,"2013","motocykly","PAH","kg"
1.5765024541191304,"2014","motocykly","PAH","kg"
1.190170741756218,"2015","motocykly","PAH","kg"
0.938804029913587,"2016","motocykly","PAH","kg"
0.7635863894771528,"2017","motocykly","PAH","kg"
0.6317771741135749,"2018","motocykly","PAH","kg"
0.100152,"2000","zeleznicni_motorova_trakce","PAH","kg"
0.093411,"2001","zeleznicni_motorova_trakce","PAH","kg"
0.090522,"2002","zeleznicni_motorova_trakce","PAH","kg"
0.088596,"2003","zeleznicni_motorova_trakce","PAH","kg"
0.087633,"2004","zeleznicni_motorova_trakce","PAH","kg"
0.088596,"2005","zeleznicni_motorova_trakce","PAH","kg"
0.092448,"2006","zeleznicni_motorova_trakce","PAH","kg"
0.091485,"2007","zeleznicni_motorova_trakce","PAH","kg"
0.101115,"2008","zeleznicni_motorova_trakce","PAH","kg"
0.091485,"2009","zeleznicni_motorova_trakce","PAH","kg"
0.088596,"2010","zeleznicni_motorova_trakce","PAH","kg"
0.08667,"2011","zeleznicni_motorova_trakce","PAH","kg"
0.083781,"2012","zeleznicni_motorova_trakce","PAH","kg"
0.081855,"2013","zeleznicni_motorova_trakce","PAH","kg"
0.082818,"2014","zeleznicni_motorova_trakce","PAH","kg"
0.080892,"2015","zeleznicni_motorova_trakce","PAH","kg"
0.081855,"2016","zeleznicni_motorova_trakce","PAH","kg"
0.083781,"2017","zeleznicni_motorova_trakce","PAH","kg"
0.085707,"2018","zeleznicni_motorova_trakce","PAH","kg"
0.004815,"2000","vodni","PAH","kg"
0.007704,"2001","vodni","PAH","kg"
0.003852,"2002","vodni","PAH","kg"
0.003852,"2003","vodni","PAH","kg"
0.005778,"2004","vodni","PAH","kg"
0.004815,"2005","vodni","PAH","kg"
0.005778,"2006","vodni","PAH","kg"
0.004815,"2007","vodni","PAH","kg"
0.003852,"2008","vodni","PAH","kg"
0.004815,"2009","vodni","PAH","kg"
0.003852,"2010","vodni","PAH","kg"
0.002889,"2011","vodni","PAH","kg"
0.004815,"2012","vodni","PAH","kg"
0.001926,"2013","vodni","PAH","kg"
0.002889,"2014","vodni","PAH","kg"
0.002889,"2015","vodni","PAH","kg"
0.003852,"2016","vodni","PAH","kg"
0.003852,"2017","vodni","PAH","kg"
0.002889,"2018","vodni","PAH","kg"
0,"2000","letecka","PAH","kg"
0,"2001","letecka","PAH","kg"
0,"2002","letecka","PAH","kg"
0,"2003","letecka","PAH","kg"
0,"2004","letecka","PAH","kg"
0,"2005","letecka","PAH","kg"
0,"2006","letecka","PAH","kg"
0,"2007","letecka","PAH","kg"
0,"2008","letecka","PAH","kg"
0,"2009","letecka","PAH","kg"
0,"2010","letecka","PAH","kg"
0,"2011","letecka","PAH","kg"
0,"2012","letecka","PAH","kg"
0,"2013","letecka","PAH","kg"
0,"2014","letecka","PAH","kg"
0,"2015","letecka","PAH","kg"
0,"2016","letecka","PAH","kg"
0,"2017","letecka","PAH","kg"
0,"2018","letecka","PAH","kg"
